ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
963,Can't add internal note to whatsapp ticket,Customer,2023-12-04 20:22:55.480326,2023-12-04 20:22:55.480326,"Hello, I'm trying to add an INTERNAL NOTE inside this ticket, but the system doesn't let me do it. It says that I'm trying to send a WhatsApp message, but I'm not.Hello, I'm trying to add an INTERNAL NOTE inside this ticket, but the system doesn't let me do it. It says that I'm trying to send a WhatsApp message, but I'm not.",Bug
963,Can't add internal note to whatsapp ticket,Customer,2023-12-04 20:22:55.480326,2023-12-04 20:23:08.296799,ticket: 108308,Bug
963,Can't add internal note to whatsapp ticket,Agent,2023-12-04 20:22:55.480326,2023-12-04 20:33:04.206971,Taking a look,Bug
963,Can't add internal note to whatsapp ticket,Agent,2023-12-04 20:22:55.480326,2023-12-04 21:01:18.297082,"Marco, we found the issue and have a fix ready — it would get out to production tonight! I will let you know when it is done.",Bug
963,Can't add internal note to whatsapp ticket,Agent,2023-12-04 20:22:55.480326,2023-12-05 05:44:37.655048,"Marco, this should be fixed now!",Bug
963,Can't add internal note to whatsapp ticket,Customer,2023-12-04 20:22:55.480326,2023-12-05 12:59:07.222547,thank u so much Rahul,Bug
964,Duplicate ticket?,Customer,2023-12-06 00:13:12.738433,2023-12-06 00:13:12.738433,Hi!Could you please check the reason for these tickets being duplicated?Another point is that some emails appear to have failed in sending but are actually delivered.#110603#110602#110599#110598#110597#110596,"Feature Request,Ticketing - Delivery status"
964,Duplicate ticket?,Agent,2023-12-06 00:13:12.738433,2023-12-06 00:18:12.813775,"@Gabriele Inacio this is same issue as I mentioned yesterday. In all of these 3 cases, a sidebar was created to mailto:mayday@portao3.com.br","Feature Request,Ticketing - Delivery status"
964,Duplicate ticket?,Agent,2023-12-06 00:13:12.738433,2023-12-06 00:18:51.188844,Every time a email is received from mailto:mayday@portao3.com.br we create a new ticket in Atlas,"Ticketing - Delivery status,Feature Request"
964,Duplicate ticket?,Agent,2023-12-06 00:13:12.738433,2023-12-06 00:20:00.498046,"as per our discussion yesterday, you mentioned this is expected behavior.","Ticketing - Delivery status,Feature Request"
964,Duplicate ticket?,Agent,2023-12-06 00:13:12.738433,2023-12-06 00:20:56.675753,"Could you please let us know what do you expect to happen when a sidebar send an email to mailto:mayday@portao3.com.br atlas receives a email on mailto:mayday@portao3.com.br via sidebar, should it create a ticket or not.","Feature Request,Ticketing - Delivery status"
964,Duplicate ticket?,Agent,2023-12-06 00:13:12.738433,2023-12-06 00:22:02.377209,cc @Jon OBryan,"Feature Request,Ticketing - Delivery status"
964,Duplicate ticket?,Agent,2023-12-06 00:13:12.738433,2023-12-06 05:05:03.688278," Another point is that some emails appear to have failed in sending but are actually delivered.@Gabriele Inacio on this one, the reason is that only the last delivery status is showing (eg, if you send an email to 4 people and it delivers successfully to 3 but unsuccessfully to the last one, it shows as failed). We’ve added this to our backlog to update so you will be able to see all 4 delivery statuses on hover.","Feature Request,Ticketing - Delivery status"
964,Duplicate ticket?,Agent,2023-12-06 00:13:12.738433,2023-12-06 05:08:13.974873," Could you please check the reason for these tickets being duplicated?@Gabriele Inacio on this one, this is what’s happening:• a sidebar is created from a ticket (eg, #110602) where you send an email to yourself (mailto:mayday@portao3.com.br)• when you receive an email at one of your registered inboxes (eg, mailto:mayday@portao3.com.br), that creates a ticket (eg, #110603)The same is true for each of these. If you’d like to send an email to yourself but not have it create a ticket, it should go to a separate inbox (or not be forwarded to Atlas). Happy to hop on a call and explain this further if helpful.","Ticketing - Delivery status,Feature Request"
964,Duplicate ticket?,Customer,2023-12-06 00:13:12.738433,2023-12-06 12:55:49.527984,"@Jon OBryan, I believe one of the problems is the language hahaIs there someone who speaks Portuguese on the team?","Ticketing - Delivery status,Feature Request"
964,Duplicate ticket?,Customer,2023-12-06 00:13:12.738433,2023-12-06 12:56:21.580357,This can make it easier to understand needs.,"Feature Request,Ticketing - Delivery status"
964,Duplicate ticket?,Agent,2023-12-06 00:13:12.738433,2023-12-06 17:53:39.714613,"Hey @Gabriele Inacio, going to debrief with Josh and @Shashank about the above, but do my messages above make sense?","Feature Request,Ticketing - Delivery status"
965,Duplicate tickets due to sidebar email sent to support email,Customer,2023-12-06 12:42:34.972804,2023-12-06 12:42:34.972804,Guys good morning,Feature Request
965,Duplicate tickets due to sidebar email sent to support email,Customer,2023-12-06 12:42:34.972804,2023-12-06 12:42:37.924187,we had a problem,Feature Request
965,Duplicate tickets due to sidebar email sent to support email,Customer,2023-12-06 12:42:34.972804,2023-12-06 12:43:16.468073,Some tickets are duplicating,Feature Request
965,Duplicate tickets due to sidebar email sent to support email,Customer,2023-12-06 12:42:34.972804,2023-12-06 12:43:43.655723,take a look at this two ones 110648 110947,Feature Request
965,Duplicate tickets due to sidebar email sent to support email,Customer,2023-12-06 12:42:34.972804,2023-12-06 12:43:59.243446,this one 110948 shouldn't exist,Feature Request
965,Duplicate tickets due to sidebar email sent to support email,Customer,2023-12-06 12:42:34.972804,2023-12-06 12:46:04.969605,"And when I open this ticket, I see this message. Suddenly, Atlas started doing it, and this is bad because it increases our volume of tickets.",Feature Request
965,Duplicate tickets due to sidebar email sent to support email,Customer,2023-12-06 12:42:34.972804,2023-12-06 12:46:40.146694,Could you make it stop?,Feature Request
965,Duplicate tickets due to sidebar email sent to support email,Customer,2023-12-06 12:42:34.972804,2023-12-06 12:48:07.71282,please ignore this 110648 i mean 110948,Feature Request
965,Duplicate tickets due to sidebar email sent to support email,Agent,2023-12-06 12:42:34.972804,2023-12-06 17:55:34.015809,"Hey Marcos, We were talking with Gabriele about this as well. This is why it is happening. On ticket# 110947, a new sidebar was created and an email was sent to mayday@portao3.com.br Once this email reached mayday@portao3.com.br it was auto send to Atlas (since all email from mayday@portao3.com.br  are sent to Atlas to create a ticketOnce Atlas got this email 110948 it created a new ticket Basically any email that comes to mayday@portao3.com.br  will end up creating a new ticket in Atlas. If you could explain the reason what do was the intent to create a sidebar with mayday@portao3.com.br   we can suggest a solution. ",Feature Request
966,Atlas clearing snooze of the ticket,Customer,2023-12-06 16:47:23.090017,2023-12-06 16:47:23.090017,"Hey team, why is Atlas unsnoozing my tickets?",Product Question
966,Atlas clearing snooze of the ticket,Customer,2023-12-06 16:47:23.090017,2023-12-06 16:47:25.773569,app.atlas.so,Product Question
966,Atlas clearing snooze of the ticket,Agent,2023-12-06 16:47:23.090017,2023-12-06 16:47:36.299633,@Thomas Mirmotahari Checking! will get back to on this soon.,Product Question
966,Atlas clearing snooze of the ticket,Customer,2023-12-06 16:47:23.090017,2023-12-06 16:53:39.345966,Thanks!,Product Question
966,Atlas clearing snooze of the ticket,Agent,2023-12-06 16:47:23.090017,2023-12-06 21:04:56.39204,"Thomas, are you setting the snooze time to 8:00 AM today? I think that's the reason ticket is getting unsnoozed. I will add validation, so users can't add past dates, but I think this will be much better in next version when we bring linear/superhuman style snoozing. ",Product Question
966,Atlas clearing snooze of the ticket,Customer,2023-12-06 16:47:23.090017,2023-12-06 21:14:19.943305,Ahhh yes that’s it. Thought it was setting it out for a week,Product Question
966,Atlas clearing snooze of the ticket,Customer,2023-12-06 16:47:23.090017,2023-12-06 21:14:48.709634,Sorry about that. False alarm 🚨,Product Question
967,Ticket is getting creating for different customer,Customer,2023-12-08 01:12:44.562303,2023-12-08 01:12:44.562303,"@Rahul AsatiHey everyone,We're facing another issue with the atlas system. It's creating new tickets in some cases. We are communicating with the client via WhatsApp, and when the client replies, instead of the message being added to the existing ticket, a completely new ticket is created. This has been disrupting our workflow significantly, and it shouldn't be happening. Do you have any idea what might be causing this?Here's an example:The ticket started here: 111583And then suddenly, the customer's message ended up here: 111588",Bug
967,Ticket is getting creating for different customer,Agent,2023-12-08 01:12:44.562303,2023-12-08 01:12:45.002414,@Marcos Telles can you let me know if this is happening for any other customer?,Bug
967,Ticket is getting creating for different customer,Agent,2023-12-08 01:12:44.562303,2023-12-08 01:12:45.002414,@Marcos Telles how long has been this happening?,Bug
967,Ticket is getting creating for different customer,Customer,2023-12-08 01:12:44.562303,2023-12-08 01:12:45.002414,"We started noticing this issue since the beginning of the week, but initially, we thought it was due to the client closing the chat. However, that is not the case. The system is separating the messages and creating new tickets.",Bug
967,Ticket is getting creating for different customer,Customer,2023-12-08 01:12:44.562303,2023-12-08 13:52:17.6378,Yes it is,Bug
967,Ticket is getting creating for different customer,Agent,2023-12-08 01:12:44.562303,2023-12-12 04:36:21.152707,"Hey Marcos, We have made a change that should prevent this from happening again! let us know if you see this again! ",Bug
968,CSAT sent activity ,Customer,2023-12-08 01:19:04.058905,2023-12-08 01:19:04.058905,@here where do we see that a CES survey has been sent/received on the customer profile?,Feature Request
968,CSAT sent activity ,Agent,2023-12-08 01:19:04.058905,2023-12-08 01:19:35.823261,"@Jocelyn Weigel We don’t have an activity for this right now! but we will add one in next couple of days (we have the data, just shown in the UI right now)",Feature Request
968,CSAT sent activity ,Agent,2023-12-08 01:19:04.058905,2024-01-04 23:18:14.218587,Hi Jocelyn!CSAT request sent is now displayed as an activity in corresponding tickets with the time of actual dispatch. ,Feature Request
969,"",Customer,2023-12-09 07:34:08.922776,2023-12-09 07:34:08.922776,Would love to chat with a Customer Success Manager or Sales manager! want to know more about this product!,Sales
969,"",Agent,2023-12-09 07:34:08.922776,2023-12-09 07:37:55.904755,"Hey Kathleen, Here is link to calendar url for our CEO, Jon O'Bryan, feel free to book a call with him. In the meantime let me know if I can help with anything.- rahul",Sales
970,"",Customer,2023-12-10 03:20:07.428173,2023-12-10 03:20:11.557844,hey,Sales
970,"",Customer,2023-12-10 03:20:07.428173,2023-12-10 03:20:18.599368,is this an AI language model,Sales
970,"",Agent,2023-12-10 03:20:07.428173,2023-12-10 03:21:19.220464,"hey, actual human here.",Sales
970,"",Customer,2023-12-10 03:20:07.428173,2023-12-10 03:21:29.364327,ok sorry,Sales
970,"",Agent,2023-12-10 03:20:07.428173,2023-12-10 03:21:49.720611,how can we help you?,Sales
971,Chatbot missing?,Customer,2023-12-11 16:54:20.219321,2023-12-11 16:54:20.219321,"Morning @Jon OBryan, we had a chatbot in Intercom before to pick up on physical cards. I’m not seeing that set up in Atlas. Was there something we were supposed to do here?","Product Question,Chatbot"
