ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
904,,Customer,2023-11-07 10:19:26.103525,2023-11-08 09:25:39.117081,"Wonderful, thank youBest,Ania--Ania futrzykhead of operationsMOBILE +44(0) 7453 642442SITE WWW.TRUSTKEITH.COCONFIDENTIALITY NOTEThe content of this email is confidential and intended for the recipient specified in message only. It is strictly forbidden to share any part of this message with any third party, without a written consent of the sender. If you received this message by mistake, please reply to this message and follow with its deletion, so that we can ensure such a mistake does not occur in the future.© Trust Keith 2021. Trust Keith Ltd is a company registered in England and Wales number 12283797. Registered office: 20-22 Wenlock Road, London, England, N1 7GU",Sales
907,,Customer,2023-11-07 17:34:40.896955,2023-11-07 17:34:40.896955,Getting an error when I set priority,Product Question
907,,Agent,2023-11-07 17:34:40.896955,2023-11-07 17:34:43.431988,checking.,Product Question
907,,Agent,2023-11-07 17:34:40.896955,2023-11-07 17:34:43.431988,"it used to work, right?",Product Question
907,,Agent,2023-11-07 17:34:40.896955,2023-11-07 17:34:43.431988,"just broken now.since we haven't released anything new to the prod, so trying to pin point the issue.",Product Question
910,SLA icon on Inbox?,Customer,2023-11-09 13:42:50.819472,2023-11-09 13:42:50.819472,"Another question:I would like to know if it is possible to improve the visualization of tickets that are exceeding the TPR (first response time).Currently our TPR is 10 minutes.Maybe put the TPR count outside the ticket as well, or change the color of the ticket over time.",Feature Request
910,SLA icon on Inbox?,Agent,2023-11-09 13:42:50.819472,2023-11-09 23:31:50.265326,"Hey Gabriele, Are you already using SLA feature of Atlas? It should allow you to show the tickets where TPR is outside of limits. I will check with Jon O'Bryan and try to figure out how can we make it more obvious for you. ",Feature Request
910,SLA icon on Inbox?,Agent,2023-11-09 13:42:50.819472,2023-11-10 17:53:54.765561,"@Gabriele Inacio Not sure if you saw this, just wanted to check if you got a chance to look at my previous message.",Feature Request
910,SLA icon on Inbox?,Customer,2023-11-09 13:42:50.819472,2023-11-13 19:03:24.480801,"Yes, today we set a standard SLA of 10 minutes.",Feature Request
910,SLA icon on Inbox?,Customer,2023-11-09 13:42:50.819472,2023-11-13 19:07:25.840246,"Note that in this outside-of-ticket view, I can't easily see which tickets were handled outside of the SLA.",Feature Request
910,SLA icon on Inbox?,Customer,2023-11-09 13:42:50.819472,2023-11-13 19:08:57.216129,"Looking at the unassigned queue, it would be really cool if the ticket changed color as 10 minutes passed, does that make sense?",Feature Request
910,SLA icon on Inbox?,Agent,2023-11-09 13:42:50.819472,2023-11-13 19:09:02.108638,@Gabriele Inacio I assume adding icons like would help,Feature Request
910,SLA icon on Inbox?,Agent,2023-11-09 13:42:50.819472,2023-11-13 19:09:29.977262,Different color based on how close are to SLA violation?,Feature Request
910,SLA icon on Inbox?,Customer,2023-11-09 13:42:50.819472,2023-11-13 19:09:46.598297,Exactly,Feature Request
910,SLA icon on Inbox?,Customer,2023-11-09 13:42:50.819472,2023-11-13 19:10:46.987864,"Green for tickets up to 5 minutes, yellow up to 8 and red above.This is just an idea...kkk",Feature Request
910,SLA icon on Inbox?,Agent,2023-11-09 13:42:50.819472,2023-11-13 19:11:03.04326,ok let me see what/when we can do this.,Feature Request
910,SLA icon on Inbox?,Customer,2023-11-09 13:42:50.819472,2023-11-13 19:11:35.960382,It could be the icon of a little ball that signals with these colors.,Feature Request
910,SLA icon on Inbox?,Customer,2023-11-09 13:42:50.819472,2023-11-13 19:13:54.114359,example:,Feature Request
910,SLA icon on Inbox?,Agent,2023-11-09 13:42:50.819472,2023-11-13 19:14:37.221283,@Gabriele Inacio got it! let me go back and talk to the team to see how we can do this,Feature Request
910,SLA icon on Inbox?,Customer,2023-11-09 13:42:50.819472,2023-11-13 19:16:05.953968,It's OK,Feature Request
910,SLA icon on Inbox?,Customer,2023-11-09 13:42:50.819472,2023-11-20 13:02:40.700819,"Hey, good morning!",Feature Request
910,SLA icon on Inbox?,Customer,2023-11-09 13:42:50.819472,2023-11-20 13:03:23.947693,Were you able to check the possibility of this topic?,Feature Request
910,SLA icon on Inbox?,Agent,2023-11-09 13:42:50.819472,2023-11-20 18:51:25.951733,@Gabriele Inacio We are plan to work on this in Dec or start of Q1 2024. It will share the designs when ready.,Feature Request
910,SLA icon on Inbox?,Agent,2023-11-09 13:42:50.819472,2023-12-06 06:16:27.294308,"Gabriele, now you should see an Icon for SLA status in Inbox. ",Feature Request
911,Sidebar report,Customer,2023-11-09 16:43:38.764545,2023-11-09 16:43:38.764545,"Hey!Guys, I would like to know if it is possible to extract a report from the sidebar.",Feature Request
911,Sidebar report,Agent,2023-11-09 16:43:38.764545,2023-11-09 16:43:39.234225,"Sure, what details do you need",Feature Request
911,Sidebar report,Customer,2023-11-09 16:43:38.764545,2023-11-09 16:43:39.234225,"Rahul, I would like you to have the following information:- Ticket that the sidebar is linked- Sidebar number- Email address open in sidebar-First response time after opening the sidebar.-Closing SLA",Feature Request
911,Sidebar report,Agent,2023-11-09 16:43:38.764545,2023-11-09 16:46:18.532449,@Gabriele Inacio can you tell me a bit more about what you except in closing SLA?,Feature Request
911,Sidebar report,Agent,2023-11-09 16:43:38.764545,2023-11-10 17:55:35.714598,@Gabriele Inacio Just wanted to check on this.,Feature Request
911,Sidebar report,Customer,2023-11-09 16:43:38.764545,2023-11-20 17:42:42.42873,"Ideally, I should be able to have visibility into the resolution time of each ticket or sidebar.",Feature Request
911,Sidebar report,Customer,2023-11-09 16:43:38.764545,2023-11-20 17:42:54.056426,Was that your question?,Feature Request
911,Sidebar report,Agent,2023-11-09 16:43:38.764545,2023-11-20 18:53:13.735316,@Gabriele Inacio We don’t have any status on sidebar or SLA rules on sidebar. Are you looking for SLA of tickets here?,Feature Request
911,Sidebar report,Customer,2023-11-09 16:43:38.764545,2023-11-20 19:23:43.734291,"I didn't understand.I need a sidebar reportIn this report, I need to have visibility into the sidebar number, email address, and time it took to get the first response.Made sense?",Feature Request
911,Sidebar report,Agent,2023-11-09 16:43:38.764545,2023-11-21 05:35:34.126383,"Gabriele, All these these column make sense to me, it was only closing SLA that I was not sure what it is. We will get working on report with rest of these column and we can talk about Closing SLA in our meeting.",Feature Request
911,Sidebar report,Agent,2023-11-09 16:43:38.764545,2023-11-29 01:20:12.295487,"Gabriele, you should start getting the this sidebar report starting today.",Feature Request
912,Secure cookie on AtlasIndenity,Customer,2023-11-12 18:36:31.164728,2023-11-12 18:36:31.164728,Hey! I was wondering if there was any way to set the Secure flag for Atlas-specific cookies?,Product Question
912,Secure cookie on AtlasIndenity,Agent,2023-11-12 18:36:31.164728,2023-11-13 11:30:33.781844,"Hey Chris!Thanks for pointing this out, we will look into changing the flag this week.May I ask how did you notice them or what inconvenience did they cause?",Product Question
912,Secure cookie on AtlasIndenity,Customer,2023-11-12 18:36:31.164728,2023-11-13 13:18:31.459989,"Thanks! We had a penetration test done on our site and were flagged for various insecure cookies. We were able to fix Google Analytics (you can pass cookie_flags: secure), but need to resolve the Atlas-specific cookies as well (including your third party packages).",Product Question
912,Secure cookie on AtlasIndenity,Agent,2023-11-12 18:36:31.164728,2023-11-13 18:58:18.170362,"Chirs, I assume you are taking about the cookie that Atlas is creating on axleaccess.com with name atlasIdentitymrq7r6o19l . right? Not the cookies on app.atlas.so itself?",Product Question
912,Secure cookie on AtlasIndenity,Customer,2023-11-12 18:36:31.164728,2023-11-13 19:48:02.061338,"Yep exactly! I'm not super familiar with cookies, but is there a reason app.atlas.so isn't using the secure attribute as well?",Product Question
912,Secure cookie on AtlasIndenity,Agent,2023-11-12 18:36:31.164728,2023-11-14 05:19:21.676442,"No, Ideally all of them should have secure whenever possible -- but we also have some 3rd party cookies and wanted to make which cookie was highest priority for you. ",Product Question
912,Secure cookie on AtlasIndenity,Agent,2023-11-12 18:36:31.164728,2023-11-14 05:19:56.950116,"Regarding AtlasIdentity cookie, we are taking a look and get back to you in a day or so.",Product Question
912,Secure cookie on AtlasIndenity,Customer,2023-11-12 18:36:31.164728,2023-11-16 16:16:36.223616,Awesome thanks! Please keep me updated,Product Question
912,Secure cookie on AtlasIndenity,Customer,2023-11-12 18:36:31.164728,2023-11-16 16:36:37.672073,"Actually looks like the identity cookie is secure now, so thanks for that!",Product Question
912,Secure cookie on AtlasIndenity,Agent,2023-11-12 18:36:31.164728,2023-11-16 16:37:34.684705,"ya, the change went live yesterday night! You saw it right on time.",Product Question
912,Secure cookie on AtlasIndenity,Agent,2023-11-12 18:36:31.164728,2023-11-16 16:37:44.255702,Let us know if you need anything else.,Product Question
912,Secure cookie on AtlasIndenity,Customer,2023-11-12 18:36:31.164728,2023-11-16 16:40:08.471037,"Ah that's perfect, appreciate it Rahul!",Product Question
913,Allow able to close multiple tickets when required custom field is present,Customer,2023-11-13 16:23:31.279565,2023-11-13 16:23:31.279565,"Hello everyone, can you help us with an issue? I need to close multiple tickets at once by pressing the 'C' key, but every time I try, it doesn't allow me to proceed because I can't click on this checkbox for all the tickets. I have to click on this additional costs checkbox one by one, and it makes everything slower. Can't you adjust this checkbox so that I can select it for all at once, without having to go through each one individually?",Feature Request
913,Allow able to close multiple tickets when required custom field is present,Agent,2023-11-13 16:23:31.279565,2023-11-13 18:52:51.649246,"Marcos — got it, we will take a look at this and see how we can implement this",Feature Request
913,Allow able to close multiple tickets when required custom field is present,Customer,2023-11-13 16:23:31.279565,2023-11-13 19:37:37.770583,Thank u very much,Feature Request
914,Closed tickets showing in custom inboxes,Customer,2023-11-13 23:32:36.29498,2023-11-13 23:32:36.29498,hey guys there's something weird,Bug
914,Closed tickets showing in custom inboxes,Customer,2023-11-13 23:32:36.29498,2023-11-13 23:34:43.180098,"Those four tickets below are closed, but they still appear on our open tickets list, and they should not.",Bug
914,Closed tickets showing in custom inboxes,Agent,2023-11-13 23:32:36.29498,2023-11-14 02:40:49.665327,"Hey Marcos,I’ve identified the problem, will fix your data soon. We are working on backend changes which will help to avoid this kind of issue.",Bug
914,Closed tickets showing in custom inboxes,Agent,2023-11-13 23:32:36.29498,2023-11-14 02:49:19.971632,Fixed,Bug
914,Closed tickets showing in custom inboxes,Customer,2023-11-13 23:32:36.29498,2023-11-14 16:14:00.510879,thank u very much,Bug
914,Closed tickets showing in custom inboxes,Customer,2023-11-13 23:32:36.29498,2023-11-14 22:23:45.333147,"hey guys, the same issued happened again with those three tickets below:",Bug
914,Closed tickets showing in custom inboxes,Customer,2023-11-13 23:32:36.29498,2023-11-14 22:24:04.994588,they are closed but are still appearing on the open list,Bug
914,Closed tickets showing in custom inboxes,Agent,2023-11-13 23:32:36.29498,2023-11-15 03:14:30.660859,"Hey Marcos,Apologize for the inconvenience caused by this problem. I’ve found the root cause and working hard to resolve it. I will provide an update as soon as the estimation is more clear.Thank you for your patience and understanding.",Bug
914,Closed tickets showing in custom inboxes,Customer,2023-11-13 23:32:36.29498,2023-11-16 11:18:03.434361,Thank u very much for your help,Bug
915,Ability to able to click on Sentry Events,Customer,2023-11-15 14:40:42.028603,2023-11-15 14:40:42.028603,It would be great to be able to click on the sentry issue here:,Feature Request
915,Ability to able to click on Sentry Events,Agent,2023-11-15 14:40:42.028603,2023-11-15 14:48:20.482249,Hello Thomas!We’re gonna update this field this field and make sure that it is clickable.,Feature Request
915,Ability to able to click on Sentry Events,Customer,2023-11-15 14:40:42.028603,2023-11-15 14:48:36.012682,Thank you!,Feature Request
915,Ability to able to click on Sentry Events,Agent,2023-11-15 14:40:42.028603,2023-11-16 16:44:51.702301,@Thomas Mirmotahari This is done and live now!,Feature Request
915,Ability to able to click on Sentry Events,Customer,2023-11-15 14:40:42.028603,2023-11-16 16:46:25.01137,Unreal! Thanks for jumping on this,Feature Request
916,Add ability to link Linear ticket in customer profile,Customer,2023-11-15 15:34:39.097601,2023-11-15 15:34:39.097601,"Also, how can we create linear tickets from a Atlas conversation?",Feature Request
916,Add ability to link Linear ticket in customer profile,Agent,2023-11-15 15:34:39.097601,2023-11-15 15:34:39.497602,"ah! the individual fields are not sortable.It's a good feature to have though.Let me start tracking this as a feature request.Though, we are releasing the new timeline version, and in there it should always be visible just above the ticket panelike this,",Feature Request
916,Add ability to link Linear ticket in customer profile,Agent,2023-11-15 15:34:39.097601,2023-11-15 15:34:39.497602,"@Thomas Mirmotahari t customize the info-pane you need to go to > app.atlas.so , and drag and drop the widgets in the order that you want",Feature Request
