ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
1235,CSAT updates,Customer,2024-02-20 18:21:52.474521,2024-02-20 18:21:52.474521,"Hello team! I hope you are doing well, I have some feedback about the CSAT, it would be nice if we could make customs surveys with different questions. I know that we have the possibility to allow comments but I mean a personalized survey, when we can add multiple questions and even multiple-choice, for example:1. How was the customer support agent's attention? Options:       a. Very Good       b.Good    c.Bad    d.Very bad2. Did you find the information provided by the agent helpful?Options:       a.Yes       b.NoOr also: 3.From one to 10, how many would you rate the attention received?Options: 1 2 3 4 5 6 7 8 9 10That will allow us to make more precise customer experience metrics as NPS and more info from a specific topic Also for example all tickets might get a CSAT but it will be also helpful if a ticket closed automatically doesn't get the CSAT as we will close them in case of no reply from the customer",Feature Request
1236,,Customer,2024-02-20 18:25:51.920357,2024-02-20 18:25:51.920357,Does tlas offer email drop features,Product Question
1237,Add ticket history in Sidebar Emails,Customer,2024-02-20 18:38:57.123414,2024-02-20 18:38:57.123414,"Hi team, if we need to forward an email [ticket] from atlas, to an entirely different individual, what is the best way to do that?",Feature Request
1238,Offset by only Y axis,Customer,2024-02-20 18:45:00.460293,2024-02-20 18:45:00.460293,"Yes! Right now the atlas chat icon is configured at the bottom left of our site, but we'd like to move it slightly higher because it covering one of our bottom navigations on mobile 👍",Product Question
1239,,Customer,2024-02-20 20:58:18.166917,2024-02-20 20:58:18.166917,How can retrieve the deleted inbox folder?,Feature Request
1241,Issue with external API,Customer,2024-02-21 03:55:35.932398,2024-02-21 03:55:35.932398,"One more question, when I create a customer and pass an already existing email, the API returns a 500 internal server error. I guess this is due to an email conflict error. Should there be an API for querying by email?",Product Question
1242,,Agent,2024-02-21 04:16:27.54932,2024-02-21 06:52:07.157201,"Hey Oletilwe, how can we help you?",Sales
1243,Pagination not working in external API,Customer,2024-02-21 06:47:37.498349,2024-02-21 06:47:37.498349,"Hello, I have a question about API.I have been using the Conversation List API and have noticed that, regardless of whether there are more paginated values available or not, the cursor value in the response is always null.Could you check that?",Bug
1244,,Customer,2024-02-21 14:23:49.936128,2024-02-21 14:23:49.936128,"One thing to flag is: despite my work email being elias@kouo.io (which is what I used to sign up to atlas, I’ve been logged into our slack with my personal email, so I am trying to connect my personal account since I use it more often and connect it to my atlas account — could this be causing the problem?",Product Question
1245,,Agent,2024-02-21 14:56:20.451281,2024-02-21 16:45:57.433814,"hey, how can we help you?",Sales
1246,date field populating incorrectly in Atlas,Customer,2024-02-21 17:58:56.20634,2024-02-21 17:58:56.206340,Hey team -- does Hotplate internal data populate the 'date created' field in Atlas? I think most of our users are stuck on 1969 in the date created field but would be helpful to see when they first joined. Let us know if there's an easy fix for this!,Bug
1247,,Customer,2024-02-21 17:59:01.480158,2024-02-21 17:59:01.480158,One more separate question -- any chance Atlas integrates in with ActiveCampaign or something similar right now?,Feature Request
1248,Ability to hide/show tags/tags group,Customer,2024-02-21 17:59:47.035667,2024-02-21 17:59:47.035667,"Hi team!The visualization of the TAGs is a little bad. I believe that we should be able to delete it and stop it from appearing on the list.Another point is the colors, is it possible to choose the color of the TAG?",Feature Request
1250,,Customer,2024-02-21 22:07:16.432909,2024-02-21 22:07:16.432909,can we forward an email thread to a new email address,Feature Request
1251,Feedback on email,Customer,2024-02-21 22:28:25.956996,2024-02-21 22:28:25.956996,"dear @Jon OBryan I hope you are doing great, We are trying to train our team to work with atlas. Please find few feedbacks from the team not shared with your support team (on which we do understand, those features are not to be developped).Thanks for your time 😉USE CASE ;In this email thread, the debtor initially sent an email to our User (CGM) regarding their dispute. CGM. The user, then forwarded the debtor’s email to their support team for an investigation into the matter. In the most recent email, the user replied to usUpon reviewing this thread, I see a couple of issues regarding the display of email communication in Atlas1. The email address of the sender of the recent email is not showing.1. Lack of visibility on email recipients: In the most recent email, it’s not clear who the email is intended for (To field) and who else is copied (CC field).2. Difficulty in replying to specific recipients: When replying to the most recent email, it’s unclear how to remove other recipients if you only need to reply to the debtor. (Actually there is a way but it is very hidden)I have attached a video demonstrating how this email communication is displayed in Atlas compared to how it is displayed in Gmailhttps://respaid.slack.com/files/U06B4724QKV/F06KZV81JKV/screenshare_-_2024-02-21_11_57_56_am.webmhttps://respaid.slack.com/files/U06B4724QKV/F06L021LJJF/screenshare_-_2024-02-21_12_08_10_pm.webm",Feature Request
1252,,Customer,2024-02-21 23:14:18.966832,2024-02-21 23:14:18.966832,"Also, from an SLA perspective, is there a way to mark tickets that need to overwrite SLA rules?",Feature Request
1253,Hide chat widget to not block page actions,Customer,2024-02-22 12:45:44.874956,2024-02-22 12:45:44.874956,"hi there, on the session recording page, your chat bubble is always blocking the player",Feature Request
1254,Issue with creating Ticket with Slack bot as a message,Customer,2024-02-22 13:31:51.845624,2024-02-22 13:31:51.845624,"Hi Team, @Piyush Raj @Rahul Asati despite correctly added into a channel and settings. Tickets are not getting created in a channel called ""outlook-gmail-blocked-ip""",Bug
1255,Dark mode in ChatWidget,Customer,2024-02-22 15:14:38.500103,2024-02-22 15:14:38.500103,heyo - you guys have any dark mode support? like i can pass a theme state or something to you guys with the embed?,Feature Request
1256,Maintain state in internal info pane,Customer,2024-02-22 16:06:12.292234,2024-02-22 16:06:12.292234,"Quick product feedback: the iframe internal tool view currently will reload the page everytime I click to open it, and it blocks other important information from displaying. For example, I did something in the internal tool, and I wanted to view some user information or send a side email, I have to click “back” to go back to the main side pane and everything that I did in the internal tool will be gone.",Feature Request
1257,Allow pending tickets in the reports,Customer,2024-02-22 17:34:57.106719,2024-02-22 17:34:57.106719,"Hello Team! A little feedback, it could be helpful in the report secciont if we can add the Pending tickets breakdown also",Bug
1258,,Customer,2024-02-22 19:04:22.104082,2024-02-22 19:04:22.104082,what's the maximum number of files I can attach?,Product Question
1259,product questions,Customer,2024-02-22 20:24:30.607024,2024-02-22 20:24:30.607024,"Is there a time period during which an email can remain in pending status, or will it stay there indefinitely until it is manually removed from that status?",Product Question
1260,Ability to send message as an agent,Customer,2024-02-22 21:08:03.68855,2024-02-22 21:08:03.688550,"hey rahul! I chatted with jon last week about a new feature I'd like to add to paageWhen folks reach payments page in my app (it's a single-page app btw), i'd like to show a pop open a chat from me via atlasIs this currently possible?",Product Question
1261,Not able to upload file,Customer,2024-02-23 06:29:07.941938,2024-02-23 06:29:07.941938,I have again an attach problem,Bug
1262,customer are treated as agent for Slack Connect,Customer,2024-02-23 14:26:06.495457,2024-02-23 14:26:06.495457,"Hey all - some of our users are getting a weird slack notification from Atlas, are we doing anything wrong here?",Feature Request
1263,,Customer,2024-02-23 15:26:51.178967,2024-02-23 15:26:51.178967,@Jon OBryan let's chat for 15 mins next week- I'd like to give some product feedback,Feature Request
1264,Email not delivered,Customer,2024-02-23 16:00:09.379909,2024-02-23 16:00:09.379909,"Hi, do we have recall option for email sent?",Bug
1265,More data in API requests,Customer,2024-02-23 17:03:02.700609,2024-02-23 17:03:02.700609,Hey there! I am creating some dashboards here at Portão 3 and I’d like to ask you about the possibility of including some fields in the conversation payload that is sent to Twilio Segment.The fields are:• firstresponsetime (which is in the portao-3-ticket-data-2024.csv you sent to @Gabriele Inacio)• account_name (which is in the portao-3-ticket-data-2024.csv you sent to her)• rating (which is in the CSAT Responses-2024 01 29-2024-02-19 sheet you also sent to her)I am also having trouble on finding the following fields on each conversation (although I think this might be a problem with our integration with Twilio Segment and we need to investigate further):• tags (this is not coming through the pipeline at all)• tag_groups (this is not coming through the pipeline at all)• closed_at (this is most of the time coming through as null)Please prioritize the first list of fields. Really appreciate your help!,Feature Request
1267,Allow changing subject,Customer,2024-02-23 23:35:49.625542,2024-02-23 23:35:49.625542,"One more potential bug: it seems like I cannot create a ticket without a subject line even if I’m not notifying the customer (unchecked the box). and I cannot write to the subject line without the Notify customer check box checked. How to repro: create a email ticket, select a customer, add a note, uncheck the notify customer box, and click create ticket, and you will see an error message saying “subject line is required”, now if you want to add a subject line, you cannot do it because the input is disabled, you have to re-check the notify customer box first, write the subject line, and then uncheck the Notify customer box again.",Bug
1268,,Customer,2024-02-25 01:26:57.605892,2024-02-25 01:27:04.499126,wtf?,Sales
1269,Show chat pages programmatically,Customer,2024-02-25 04:15:59.752125,2024-02-25 04:15:59.752125,"Hi,I would like to not show the chat button in all pages but trigger the chat programmatically.Is it possible please? If not, is it planed?",Product Question
