ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
1063,SMS blast,Customer,2024-01-17 01:03:33.657434,2024-01-17 01:03:33.657434,"@Jon OBryan @Rahul Asati We want to blast an SMS to all our VIP customers, as part of a customer success initiative we have going on. Is there a way to label these customers so we can keep track of who’s who? Or would I start a new inbox and import the VIP customers phone numbers? How would I go about doing this?",Feature Request
1063,SMS blast,Agent,2024-01-17 01:03:33.657434,2024-01-18 07:56:21.715669,"Hey @Annette Sung!Yep, the best way to do this is:1. Tag all VIPs: to create a custom field for your customers called “VIP” and then mark everyone who is a VIP as “True” and everyone else with “False”. 2. Create a VIP segment: click on the search bar then search for Customer.VIP is True. Click on the “Customers” tab and then click “Create Segment” in the upper right corner and name the segment “VIPs”.3. Send the broadcast message: this step is a work in progress on our end, so I can help you with this one manually if you give me the message that you’d like to send to all VIPs. However, in the near future, you’ll be able to do this by creating a broadcast message (the location is going to change for this) to a specific segment — in this case, the “VIPs” segment.Let me know the message and everyone on the VIPs (or if you do steps 1 and 2, just the message) and I can fire off the message!",Feature Request
1063,SMS blast,Customer,2024-01-17 01:03:33.657434,2024-01-19 22:16:04.772826,"Ok awesome thank you so much for this @Jon OBryan. The plan is to send the message Monday AM, so I’ll set this up and get the message over to you today 🙏",Feature Request
1063,SMS blast,Customer,2024-01-17 01:03:33.657434,2024-01-22 18:51:49.066355,@Jon OBryan @Rahul AsatiI’m setting this up rn — do they have to already been imported as a customer (aka had support tickets in the past) in order for me to tag them as VIP?,Feature Request
1063,SMS blast,Agent,2024-01-17 01:03:33.657434,2024-01-22 18:52:50.354097,@Annette Sung We sync customer data from Segment,Feature Request
1063,SMS blast,Agent,2024-01-17 01:03:33.657434,2024-01-22 18:53:22.089845,"so depending on when you application sends data update to segment (mostly likely when they access hotplate application), those customer data will be in Atlas",Feature Request
1063,SMS blast,Agent,2024-01-17 01:03:33.657434,2024-01-22 18:53:39.613184,without them ever logging a ticket,Feature Request
1064,Issue with Paragraph,Customer,2024-01-17 02:09:13.089944,2024-01-17 02:09:13.089944,Hi @Jon OBryan - struggling with hyperlinks again,Bug
1064,Issue with Paragraph,Customer,2024-01-17 02:09:13.089944,2024-01-17 02:09:16.237466,Having slight issues with spacing my paragraphs too. Will try to record a Loom if it's helpful,Bug
1064,Issue with Paragraph,Agent,2024-01-17 02:09:13.089944,2024-01-17 17:59:07.039285,"Hey Gurleen, Could you please send a loom if possible. ",Bug
1064,Issue with Paragraph,Customer,2024-01-17 02:09:13.089944,2024-01-18 22:56:42.92318,@Rahul Asati https://www.loom.com/share/2229cafb1f0c4ff88c180d947912a6ee?sid=7d594cac-3be9-4f2f-99c8-6d2eeb961ac1,Bug
1064,Issue with Paragraph,Customer,2024-01-17 02:09:13.089944,2024-01-18 22:57:07.697692,"don't think spacing is an issue, but showing the hyperlink one here",Bug
1064,Issue with Paragraph,Agent,2024-01-17 02:09:13.089944,2024-01-20 00:37:54.62725,@Gurleen Sohal This should be fixed now! you should be able to come out of a link by either pressing escape or by double spaces.,Bug
1064,Issue with Paragraph,Customer,2024-01-17 02:09:13.089944,2024-01-20 00:45:12.531608,@Rahul Asati thank you!!,Bug
1065,,Customer,2024-01-17 05:13:35.655458,2024-01-17 05:13:35.655458,Hmm actually ticket navigation keyboard shortcuts aren’t working for me..,Bug
1066,Help with chatbot,Customer,2024-01-17 05:13:55.117738,2024-01-17 05:13:55.117738,I’m interested in using the Chatbots feature for basic automation. How do Chatbots interplay with Tickets?,Feature Request
1066,Help with chatbot,Agent,2024-01-17 05:13:55.117738,2024-01-17 06:17:31.494606,"Zach, Happy to help with the setup with Chatbot, do you want to jump on a call with me/Jon and we can setup it up in 30 mins. We can do it offline as well if you like.",Feature Request
1066,Help with chatbot,Agent,2024-01-17 05:13:55.117738,2024-01-17 17:57:39.313291,"Zach, here a sample chatbot, basically you should able to build a workflow and then based on user response create a ticket",Feature Request
1066,Help with chatbot,Customer,2024-01-17 05:13:55.117738,2024-01-25 19:48:09.926738,"Sorry for the delay. Yeah, I would like to do this. We are getting overwhelmed with support tickets since adding the widget and I need to declare support bankruptcy and start again with a bot…",Feature Request
1066,Help with chatbot,Customer,2024-01-17 05:13:55.117738,2024-01-25 19:49:09.342633,Grabbed some time with you tomorrow @Rahul Asati,Feature Request
1066,Help with chatbot,Agent,2024-01-17 05:13:55.117738,2024-01-25 19:49:21.125769,Great!,Feature Request
1068,,Customer,2024-01-17 10:24:22.16495,2024-01-17 10:24:22.16495,@Rahul Asati we found one more redirect which is broken and needs to be fixed. Please redirect the following URL:Broken URL -> https://support.mailmodo.com/support/solutions/articles/84000388126-why-do-click-map-data-differ-from-campaign-dashboard-Correct URL -> https://support.mailmodo.com/articles/759434-why-does-click-map-data-differ-from-campaign-dashboard,Feature Request
1068,,Agent,2024-01-17 10:24:22.16495,2024-01-17 17:45:16.758086,@Alok Agrawal this is done!,Feature Request
1068,,Agent,2024-01-17 10:24:22.16495,2024-01-20 00:47:58.604964,@Alok Agrawal Done!,Feature Request
1068,,Agent,2024-01-17 10:24:22.16495,2024-01-20 00:48:27.976025,"@Anchit Pandey Also, changes for 404 is now is production. You can enable this setting in https://app.atlas.so/configuration/helpcenter",Feature Request
1069,tags disappearing,Customer,2024-01-17 19:56:25.98712,2024-01-17 19:56:25.98712,"A little thing that's quite annoying is that if I were to drag and drop a help centre article to another category, or if I were to update the url slug, all the tags would disappear",Bug
1069,tags disappearing,Agent,2024-01-17 19:56:25.98712,2024-01-17 19:56:40.146777,hey @Mingqi Yin Taking a look — will get it resolved today,Bug
1069,tags disappearing,Customer,2024-01-17 19:56:25.98712,2024-01-17 19:56:58.504432,Thank you Rahul!,Bug
1069,tags disappearing,Customer,2024-01-17 19:56:25.98712,2024-01-17 19:57:45.285267,Oh and would ask me to publish article again,Bug
1069,tags disappearing,Customer,2024-01-17 19:56:25.98712,2024-01-17 19:58:05.570427,assuming it's from the tags disappearing?,Bug
1069,tags disappearing,Agent,2024-01-17 19:56:25.98712,2024-01-17 22:34:28.605266,Hey @Mingqi Yin I found and fixed the issue — changes should be live tonight.,Bug
1069,tags disappearing,Agent,2024-01-17 19:56:25.98712,2024-01-17 22:35:11.173335,• Tags should not disappear when articles is moved• You shouldn’t be asked to republish on moving the article.,Bug
1069,tags disappearing,Customer,2024-01-17 19:56:25.98712,2024-01-18 09:43:06.040245,Thank you Rahul!,Bug
1070,Atlas.chat.openWindow() should focus the chat,Customer,2024-01-17 21:05:31.617355,2024-01-17 21:05:31.617355,"esc isn’t working on my Mac in Chrome, but otherwise it’s working",Feature Request
1070,Atlas.chat.openWindow() should focus the chat,Agent,2024-01-17 21:05:31.617355,2024-01-17 21:05:56.147817,Can give me the url where you are seeing this issue — not able to reproduce this on my end.,Feature Request
1070,Atlas.chat.openWindow() should focus the chat,Agent,2024-01-17 21:05:31.617355,2024-01-17 21:05:56.147817,Can you try the same on https://app.atlas.so/inbox?query=all and see if you see the same issue there.Trying to understand if this Installation specific or Device specific,Feature Request
1070,Atlas.chat.openWindow() should focus the chat,Agent,2024-01-17 21:05:31.617355,2024-01-17 21:05:56.147817,@Eli Mernit first esc take you back and second closes it,Feature Request
1070,Atlas.chat.openWindow() should focus the chat,Agent,2024-01-17 21:05:31.617355,2024-01-17 21:05:56.147817,"@Eli Mernit I can see the issue now! this is when you open the chat widget by a button it is not focused which is why esc does close the window. We should be able to fix this on our end. If the window is focuses, than esc works.",Feature Request
1070,Atlas.chat.openWindow() should focus the chat,Agent,2024-01-17 21:05:31.617355,2024-01-17 21:05:56.147817,"@Eli Mernit once you push it prod, can you give me the url. Would be much easier to reproduce/fix the issue.",Feature Request
1070,Atlas.chat.openWindow() should focus the chat,Agent,2024-01-17 21:05:31.617355,2024-01-17 21:05:56.147817,"When you open the widget the composer is focused, first we take focus off that and than it take you back to ticket list and then it closes the window",Feature Request
1070,Atlas.chat.openWindow() should focus the chat,Customer,2024-01-17 21:05:31.617355,2024-01-17 21:05:56.147817,even when I press esc twice,Feature Request
1070,Atlas.chat.openWindow() should focus the chat,Customer,2024-01-17 21:05:31.617355,2024-01-17 21:05:56.147817,I’m running this in our react app on localhost,Feature Request
1070,Atlas.chat.openWindow() should focus the chat,Customer,2024-01-17 21:05:31.617355,2024-01-17 21:05:56.147817,I see - it just doesn’t work if I’m in this view,Feature Request
1070,Atlas.chat.openWindow() should focus the chat,Customer,2024-01-17 21:05:31.617355,2024-01-17 21:05:56.147817,it works on this page @Rahul Asati,Feature Request
1070,Atlas.chat.openWindow() should focus the chat,Customer,2024-01-17 21:05:31.617355,2024-01-17 21:05:56.147817,Sure thing,Feature Request
1073,Not able to get sound from browser notification,Customer,2024-01-18 16:44:17.264286,2024-01-18 16:44:17.264286,"Hi Atlas, I haven't been hearing ticket notifications for a couple weeks now. I keep Atlas open but I've been missing tickets when i don't go and check that window every 5 minutes",Product Question
1073,Not able to get sound from browser notification,Agent,2024-01-18 16:44:17.264286,2024-01-18 16:44:38.216911,@Ingrid Nuttle Let me check out what is going,Product Question
1073,Not able to get sound from browser notification,Agent,2024-01-18 16:44:17.264286,2024-01-22 15:29:37.796534,"Hi @Ingrid NuttleUnfortunately, browsers block sounds from page before any action, so when the page is not visited for some time and auto-reloaded, the sound may not come upPlease try to explicitly allow sound for Atlas per this guide. Hope this helps",Product Question
1073,Not able to get sound from browser notification,Customer,2024-01-18 16:44:17.264286,2024-01-22 21:39:05.833684,"Hi @Sasha Rakovets, thank you for the suggestion, but I checked and my notifications for Atlas are on, this just started happening a couple weeks ago, and it's across the board - not just me.",Product Question
1073,Not able to get sound from browser notification,Customer,2024-01-18 16:44:17.264286,2024-01-22 21:59:11.161006,"@Sasha Rakovets Yes, I just tried as well.. no sounds are coming through. I am getting the notification alerts but no sound",Product Question
1073,Not able to get sound from browser notification,Customer,2024-01-18 16:44:17.264286,2024-01-22 22:17:02.538378,followed all the steps in the guide provided,Product Question
1073,Not able to get sound from browser notification,Agent,2024-01-18 16:44:17.264286,2024-01-23 04:19:57.169068,@Andrew_Nak Going to take further look and get back,Product Question
1073,Not able to get sound from browser notification,Customer,2024-01-18 16:44:17.264286,2024-01-23 04:21:19.62877,thx,Product Question
1073,Not able to get sound from browser notification,Customer,2024-01-18 16:44:17.264286,2024-01-23 15:36:03.486617,I'm getting notification sounds today!,Product Question
1073,Not able to get sound from browser notification,Agent,2024-01-18 16:44:17.264286,2024-01-23 17:58:47.016638,Thanks great! @Ingrid Nuttle,Product Question
1073,Not able to get sound from browser notification,Agent,2024-01-18 16:44:17.264286,2024-01-23 17:59:56.252828,@Andrew_Nak Could you try when you get a chance! here are couple more things to try if it is not work for you1. Click on reset permission on chrome (see screen shot) and re-enable permission,Product Question
